,head,variable,value
276,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi798
277,Course1_W1-S1-L2_Introduction_Part_2_10-28,concept_vocab_index,vi92
278,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,l_text_topics,topic_2
279,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi263
280,Course2_W2-S2-L3_Real-Word_Spelling_Correction_9-19,concept_vocab_index,vi192
281,Course3_W1-S1-L3_-_Funny_Sentences_-_10_slides_06-35,concept_vocab_index,vi1313
282,Course3_W3-S1-L7_-_NLP_Tasks_3-3_-_21_slides_16-21,l_text_topics,topic_6
283,Course1_W10-S2-L2_The_Dependency_Parsing_Problem_Part_1_5-21,concept_vocab_index,vi1209
284,Course1_W9-S1-L3_The_Brown_Clustering_Algorithm_Part_1_11-50,concept_vocab_index,vi1075
285,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi435
286,Course3_W11-S1-L7_-_Inference_-_9_slides_06-45,l_text_topics,topic_3
287,Course1_W5-S2-L2_IBM_Model_1_Part_1_13-06,concept_vocab_index,vi1434
288,Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,vi192
289,Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,concept_vocab_index,vi1735
290,Course3_W11-S1-L8_-_Semantic_Parsing_-_24_slides_09-30,concept_vocab_index,vi1754
291,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi1075
292,Course3_W2-S1-L6_-_NACLO_-_11_slides_03-51,concept_vocab_index,vi192
293,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,vi1003
294,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,concept_vocab_index,vi358
295,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi1735
296,Course2_W3-S1-L8_Text_Classification-_Evaluation_7-17,concept_vocab_index,vi52
297,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi1060
298,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi1693
299,Course1_W8-S1-L5_Parameters_in_Log-linear_Models_3-59,concept_vocab_index,vi1075
300,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi1073
301,Course1_W9-S2-L2_Recap_of_History-based_Models_7-11,concept_vocab_index,vi1407
302,Course1_W8-S2-L2_Conditional_History-based_Models_7-14,concept_vocab_index,vi1200
303,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi0
304,Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28,concept_vocab_index,vi1188
305,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi173
306,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,vi238
307,Course1_W9-S1-L3_The_Brown_Clustering_Algorithm_Part_1_11-50,concept_vocab_index,vi1520
308,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,l_text_topics,topic_12
309,Course1_W3-S2-L3_Basics_of_PCFGs_Part_2_8-26,concept_vocab_index,vi129
310,Course3_W1-S1-L1_-_Introduction_-_11_slides_08-39,concept_vocab_index,vi1807
311,Course1_W7-S1-L7_Parameter_Estimation_in_Log-linear_Models_Part_1_12-44,concept_vocab_index,vi192
312,Course3_W6-S1-L4_-_Language_Modeling_1-3_contd_-__5_slides_03-05,concept_vocab_index,vi192
313,Course1_W5-S2-L3_IBM_Model_1_Part_2_9-01,concept_vocab_index,vi1075
314,Course2_W3-S1-L1_What_is_Text_Classification_8-12,prerequisite,Course2_W2-S2-L4_State_of_the_Art_Systems_7-10
315,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1579
316,Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,concept_vocab_index,vi1866
317,Course3_W5-S1-L5_-_Statistical_Parsing_-_29_slides_12-52,concept_vocab_index,vi1842
318,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1789
319,Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,vi2039
320,Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,vi892
321,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi1600
322,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi326
323,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi439
324,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi1942
325,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi675
326,Course2_W7-S1-L5_Phrase_Queries_and_Positional_Indexes_19-45,concept_vocab_index,vi1003
327,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi1330
328,Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,concept_vocab_index,vi871
329,Course1_W8-S1-L6_The_Viterbi_Algorithm_for_Log-linear_Taggers_9-37,concept_vocab_index,vi4
330,Course1_W5-S1-L5_Classical_Approaches_to_MT_Part_2_5-56,concept_vocab_index,vi81
331,Course1_W10-S2-L7_Summary_2-50,concept_vocab_index,vi52
332,Course2_W7-S2-L6_The_Vector_Space_Model_16-22,concept_vocab_index,vi126
333,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi81
334,Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,l_text_topics,topic_5
335,Course2_W2-S1-L7_Good-Turing_Smoothing_15-35,concept_vocab_index,vi1461
336,Course1_W5-S2-L6_The_EM_Algorithm_for_IBM_Model_2_Part_2_8-37,concept_vocab_index,vi1842
337,Course1_W4-S2-L3_Lexicalized_PCFGs-_Basic_Definitions_12-40,concept_vocab_index,vi1807
338,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,l_text_topics,topic_4
339,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi84
340,Course3_W1-S1-L4_-_Administrative_-__9_slides_08-07,concept_vocab_index,vi1893
341,Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,concept_vocab_index,vi1842
342,Course3_W5-S1-L2_-_Prepositional_phrase_attachment_1-3_-_15_slides_14-50,concept_vocab_index,vi1005
343,Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,concept_vocab_index,vi2014
344,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,l_text_topics,topic_14
345,Course3_W3-S1-L2_-_Thesaurus-based_Word_Similarity_Methods_-_11_slides_07-52,concept_vocab_index,vi84
346,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi1673
347,Course3_W8-S1-L1_-_Question_Answering_-_21_slides_21-39,concept_vocab_index,vi1600
348,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi1693
349,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi1926
350,Course1_W8-S1-L2_Recap_of_the_Tagging_Problem_3-15,concept_vocab_index,vi1740
351,Course2_W7-S2-L2_Scoring_with_the_Jaccard_Coefficient_5-06,concept_vocab_index,vi1886
352,Course2_W2-S2-L1_The_Spelling_Correction_Task_5-39,concept_vocab_index,vi1880
353,Course2_W4-S1-L6_Maximizing_the_Likelihood_10-29,concept_vocab_index,vi1503
354,Course2_W3-S1-L6_Multinomial_Naive_Bayes-_A_Worked_Example_8-58,concept_vocab_index,vi1503
355,Course1_W1-S2-L3_Markov_Processes_Part_1_8-56,concept_vocab_index,vi388
356,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,vi1063
357,Course1_W4-S2-L3_Lexicalized_PCFGs-_Basic_Definitions_12-40,concept_vocab_index,vi672
358,Course3_W2-S1-L1_-_Parts_of_speech_-_17_slides_15-50,concept_vocab_index,vi1518
359,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi1740
360,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi173
361,Course2_W4-S2-L1_Introduction_to_Information_Extraction_9-18,level,level_3
362,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi1200
363,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi173
364,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1673
365,Course1_W5-S2-L1_Introduction_3-24,concept_vocab_index,vi131
366,Course2_W8-S3-L4_Summarizing_Multiple_Documents,concept_vocab_index,vi1073
367,Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,concept_vocab_index,vi1740
368,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,vi675
369,Course3_W1-S1-L2_-_Examples_of_Text_-_14_slides_07-52,concept_vocab_index,vi1063
370,Course1_W4-S2-L5_Parameter_Estimation_in_Lexicalized_PCFGs_Part_2_9-08,concept_vocab_index,vi538
371,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi1945
372,Course3_W5-S1-L2_-_Prepositional_phrase_attachment_1-3_-_15_slides_14-50,concept_vocab_index,vi497
373,Course1_W8-S1-L1_Introduction_1-41,concept_vocab_index,vi370
374,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,l_text_topics,topic_14
375,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi1168
376,Course3_W11-S1-L8_-_Semantic_Parsing_-_24_slides_09-30,concept_vocab_index,vi81
377,Course2_W4-S1-L5_Generative_vs,concept_vocab_index,vi1503
378,Course1_W9-S2-L1_Introduction_0-30,concept_vocab_index,vi1673
379,Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi1880
380,Course1_W7-S1-L5_Definition_of_Log-linear_Models_Part_1_11-50,concept_vocab_index,vi1171
381,Course2_W4-S2-L1_Introduction_to_Information_Extraction_9-18,l_text_topics,topic_8
382,Course3_W6-S1-L4_-_Language_Modeling_1-3_contd_-__5_slides_03-05,concept_vocab_index,vi688
383,Course2_W3-S1-L8_Text_Classification-_Evaluation_7-17,level,level_3
384,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1090
385,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,vi81
386,Course2_W7-S2-L7_Calculating_TF-IDF_Cosine_Scores_12-47,concept_vocab_index,vi1670
387,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,level,level_3
388,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,vi941
389,Course1_W1-S1-L1_Introduction_Part_1_11-17,concept_vocab_index,vi1148
390,Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,concept_vocab_index,vi361
391,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi1623
392,Course2_W2-S2-L4_State_of_the_Art_Systems_7-10,concept_vocab_index,vi1926
393,Course3_W6-S1-L1_-_Probabilities_-_17_slides_21-11,concept_vocab_index,vi1003
394,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi339
395,Course2_W7-S2-L6_The_Vector_Space_Model_16-22,concept_vocab_index,vi1295
396,Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi0
397,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi192
398,Course1_W9-S1-L2_Word_Cluster_Representations_8-36,concept_vocab_index,vi1407
399,Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,concept_vocab_index,vi1674
400,Course1_W4-S1-L1_Weaknesses_of_PCFGs_14-59,concept_vocab_index,vi901
401,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi283
402,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi1282
403,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,l_text_topics,topic_2
404,Course1_W5-S2-L4_IBM_Model_2_11-27,concept_vocab_index,vi167
405,Course1_W8-S1-L1_Introduction_1-41,concept_vocab_index,vi1132
406,Course2_W7-S2-L6_The_Vector_Space_Model_16-22,concept_vocab_index,vi879
407,Course3_W11-S1-L2_-_Sentiment_Lexicons_-_12_slides_07-53,concept_vocab_index,vi1880
408,Course3_W11-S1-L8_-_Semantic_Parsing_-_24_slides_09-30,concept_vocab_index,vi92
409,Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,concept_vocab_index,vi1842
410,Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi84
411,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi1503
412,Course1_W3-S2-L3_Basics_of_PCFGs_Part_2_8-26,concept_vocab_index,vi263
413,Course3_W5-S1-L2_-_Prepositional_phrase_attachment_1-3_-_15_slides_14-50,concept_vocab_index,vi875
414,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi361
415,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi175
416,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi0
417,Course1_W8-S2-L3_Representing_Trees_as_Decision_Sequences_Part_1_7-23,concept_vocab_index,vi1003
418,Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28,concept_vocab_index,vi1474
419,Course2_W7-S1-L4_Query_Processing_with_the_Inverted_Index_6-43,level,level_3
420,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,vi475
421,Course1_W7-S1-L5_Definition_of_Log-linear_Models_Part_1_11-50,concept_vocab_index,vi2014
422,Course1_W5-S2-L2_IBM_Model_1_Part_1_13-06,concept_vocab_index,vi1060
423,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi861
424,Course1_W5-S1-L4_Classical_Approaches_to_MT_Part_1_8-02,concept_vocab_index,vi131
425,Course1_W9-S1-L2_Word_Cluster_Representations_8-36,concept_vocab_index,vi892
426,Course2_W6-S3-L3_Dependencies_Encode_Relational_Structure_7-20,l_text_topics,topic_5
427,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi892
428,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi1937
429,Course1_W5-S1-L3_Challenges_in_MT_8-06,prerequisite,Course1_W5-S1-L2_introduction_2-03
430,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi197
431,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi192
432,Course3_W11-S1-L3_-_Semantics_-_15_slides_07-24,concept_vocab_index,vi1073
433,Course1_W9-S1-L2_Word_Cluster_Representations_8-36,concept_vocab_index,vi2039
434,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi1594
435,Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi1644
436,Course2_W8-S3-L4_Summarizing_Multiple_Documents,concept_vocab_index,vi1945
437,Course1_W5-S1-L6_Introduction_to_Statistical_MT_12-31,concept_vocab_index,vi1683
438,Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32,concept_vocab_index,vi1937
439,Course1_W5-S2-L4_IBM_Model_2_11-27,concept_vocab_index,vi1842
440,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi997
441,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi1503
442,Course1_W1-S3-L5_Summary_2-31,concept_vocab_index,vi1063
443,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,l_text_topics,topic_13
444,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi598
445,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,l_text_topics,topic_3
446,Course1_W8-S1-L6_The_Viterbi_Algorithm_for_Log-linear_Taggers_9-37,concept_vocab_index,vi378
447,Course2_W8-S3-L1_Introduction_to_Summarization,concept_vocab_index,vi1945
448,Course1_W7-S1-L7_Parameter_Estimation_in_Log-linear_Models_Part_1_12-44,concept_vocab_index,vi129
449,Course2_W4-S1-L1_Generative_vs,concept_vocab_index,vi672
450,Course3_W10-S1-L6_-_Information_Retrieval_Toolkits_-_8_slides_02-38,concept_vocab_index,vi1003
451,Course3_W3-S1-L1_-_Semantic_Similarity-_Synonymy_and_other_Semantic_Relations_-_23__slides_14-38,concept_vocab_index,vi698
452,Course2_W2-S2-L2_The_Noisy_Channel_Model_of_Spelling_19-30,concept_vocab_index,vi1056
453,Course2_W7-S1-L1_Introduction_to_Information_Retrieval_9-16,level,level_3
454,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1880
455,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi263
456,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,concept_vocab_index,vi1396
457,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi288
458,Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,concept_vocab_index,vi1448
459,Course2_W2-S2-L4_State_of_the_Art_Systems_7-10,concept_vocab_index,vi1188
460,Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37,concept_vocab_index,vi785
461,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi283
462,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1376
463,Course1_W8-S1-L2_Recap_of_the_Tagging_Problem_3-15,concept_vocab_index,vi1783
464,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1003
465,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi725
466,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1147
467,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,vi1945
468,Course1_W4-S2-L6_Evaluation_of_Lexicalized_PCFGs_Part_1_9-32,concept_vocab_index,vi1346
469,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,vi1397
470,Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi1003
471,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi918
472,Course3_W11-S1-L1_-_Sentiment_Analysis_-_17_slides_08-49,concept_vocab_index,vi126
473,Course3_W11-S1-L4_-_Representing_and_Understanding_Meaning_-_14_slides_09-22,concept_vocab_index,vi1398
474,Course1_W9-S1-L2_Word_Cluster_Representations_8-36,concept_vocab_index,vi1033
475,Course3_W5-S1-L6_-_Lexicalized_Parsing_-_12_slides_09-06,l_text_topics,topic_5
476,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi1740
477,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,vi1735
478,Course2_W8-S3-L3_Evaluating_Summaries-_ROUGE,concept_vocab_index,vi126
479,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1171
480,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,l_text_topics,topic_0
481,Course2_W4-S2-L1_Introduction_to_Information_Extraction_9-18,concept_vocab_index,vi1600
482,Course3_W3-S1-L7_-_NLP_Tasks_3-3_-_21_slides_16-21,concept_vocab_index,vi1556
483,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,l_text_topics,topic_3
484,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,vi378
485,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1132
486,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi288
487,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,level,level_3
488,Course1_W3-S1-L9_A_Simple_Grammar_for_English_Part_4_2-20,concept_vocab_index,vi675
489,Course1_W8-S2-L4_Representing_Trees_as_Decision_Sequences_Part_2_10-20,l_text_topics,topic_10
490,Course3_W2-S1-L1_-_Parts_of_speech_-_17_slides_15-50,prerequisite,Course3_W12-S1-L8_-_Text_Generation_-_11_slides_05-49
491,Course2_W3-S1-L1_What_is_Text_Classification_8-12,concept_vocab_index,vi1063
492,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1866
493,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi81
494,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1060
495,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi751
496,Course3_W7-S1-L6_-_Information_Extraction_-_10_slides_05-37,concept_vocab_index,vi943
497,Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,l_text_topics,topic_8
498,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi282
499,Course1_W9-S1-L3_The_Brown_Clustering_Algorithm_Part_1_11-50,concept_vocab_index,vi1123
500,Course3_W2-S1-L4_-_Morphological_Similarity-_Stemming_-_19_slides_15-05,concept_vocab_index,vi1945
501,Course3_W11-S1-L1_-_Sentiment_Analysis_-_17_slides_08-49,l_text_topics,topic_0
502,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,l_text_topics,topic_7
503,Course2_W2-S2-L2_The_Noisy_Channel_Model_of_Spelling_19-30,concept_vocab_index,vi175
504,Course3_W6-S1-L4_-_Language_Modeling_1-3_contd_-__5_slides_03-05,concept_vocab_index,vi1740
505,Course2_W4-S1-L1_Generative_vs,concept_vocab_index,vi13
506,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi175
507,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi2014
508,Course1_W9-S1-L7_Clusters_in_NE_Recognition_Part_2_7-28,concept_vocab_index,vi1893
509,Course1_W5-S2-L7_The_EM_Algorithm_for_IBM_Model_2_Part_3_9-28,concept_vocab_index,vi318
510,Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,concept_vocab_index,vi1132
511,Course1_W8-S2-L6_Summary_1-12,concept_vocab_index,vi892
512,Course1_W4-S2-L3_Lexicalized_PCFGs-_Basic_Definitions_12-40,concept_vocab_index,vi435
513,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi875
514,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi1073
515,Course2_W2-S1-L3_Evaluation_and_Perplexity_11-09,concept_vocab_index,vi675
516,Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi1754
517,Course1_W4-S2-L2_Lexicalization_of_a_Treebank_10-44,l_text_topics,topic_13
518,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi1324
519,Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi1925
520,Course1_W10-S1-L3_GLMs_for_Tagging_Part_1_5-26,concept_vocab_index,vi1003
521,Course3_W12-S1-L6_-__Machine_Translation_Noisy_Channel_Methods_-_22_slides_11-53,concept_vocab_index,vi1740
522,Course3_W2-S1-L3_-_Text_Similarity-_Introduction_-_8_slides_07-27,concept_vocab_index,vi2039
523,Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi672
524,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi388
525,Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,concept_vocab_index,vi598
