head,variable,value,prob
Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,l_text_topics,topic_2,0.1593206631621512
Course1_W8-S1-L2_Recap_of_the_Tagging_Problem_3-15,l_text_topics,topic_10,0.6699353012535382
Course2_W1-S3-L4_Weighted_Minimum_Edit_Distance_2-47,l_text_topics,topic_0,0.9993934492519208
Course1_W9-S1-L2_Word_Cluster_Representations_8-36,l_text_topics,topic_4,0.07501010917913467
Course1_W5-S1-L1_Opening_Comments_0-25,l_text_topics,topic_12,0.8959765467044077
Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,l_text_topics,topic_4,0.019106348564496563
Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,l_text_topics,topic_3,0.10917913465426607
Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,l_text_topics,topic_2,0.28204609785685403
Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,l_text_topics,topic_12,0.09199353012535383
Course2_W2-S1-L4_Generalization_and_Zeros_5-15,l_text_topics,topic_8,0.10776384957541449
Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00,l_text_topics,topic_3,0.6375859280226447
Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,l_text_topics,topic_3,0.7181560857258391
Course1_W5-S2-L4_IBM_Model_2_11-27,l_text_topics,topic_2,0.032046097856854014
Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,l_text_topics,topic_2,0.09037606146380915
Course2_W4-S1-L1_Generative_vs,l_text_topics,topic_5,0.5018196522442377
Course1_W4-S2-L5_Parameter_Estimation_in_Lexicalized_PCFGs_Part_2_9-08,l_text_topics,topic_5,0.7018803073190457
Course1_W10-S1-L4_GLMs_for_Tagging_Part_2_7-35,l_text_topics,topic_10,0.1369793772745653
Course1_W4-S2-L6_Evaluation_of_Lexicalized_PCFGs_Part_1_9-32,l_text_topics,topic_5,0.05873433077234129
Course1_W8-S1-L6_The_Viterbi_Algorithm_for_Log-linear_Taggers_9-37,l_text_topics,topic_3,0.5064698746461788
Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,l_text_topics,topic_7,0.19086130206227253
Course2_W3-S1-L7_Precision_Recall_and_the_F_measure_16-16,l_text_topics,topic_14,0.5556004852405985
Course3_W10-S1-L6_-_Information_Retrieval_Toolkits_-_8_slides_02-38,l_text_topics,topic_14,0.7485847149211484
Course1_W10-S1-L3_GLMs_for_Tagging_Part_1_5-26,l_text_topics,topic_12,0.19450060655074805
Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,l_text_topics,topic_7,0.068742418115649
Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,l_text_topics,topic_13,0.13263243024666396
Course3_W12-S1-L3_-_Dialogue_Systems_-_18_slides_09-22,l_text_topics,topic_1,0.09138697937727457
Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,l_text_topics,topic_13,0.04983825313384553
Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,l_text_topics,topic_5,0.9985847149211484
Course1_W2-S1-L1_The_Tagging_Problem_10-01,l_text_topics,topic_12,0.036696320258794976
Course2_W1-S2-L5_Sentence_Segmentation_5-31,l_text_topics,topic_14,0.23817226041245448
Course2_W7-S1-L5_Phrase_Queries_and_Positional_Indexes_19-45,l_text_topics,topic_8,0.13991103922361503
Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,l_text_topics,topic_3,0.07551556813586736
Course2_W3-S1-L8_Text_Classification-_Evaluation_7-17,l_text_topics,topic_8,0.8773756570966438
Course1_W8-S1-L5_Parameters_in_Log-linear_Models_3-59,l_text_topics,topic_8,0.5927011726647796
Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,l_text_topics,topic_14,0.10786494136676103
Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,l_text_topics,topic_5,0.7429235746057421
Course1_W9-S1-L3_The_Brown_Clustering_Algorithm_Part_1_11-50,l_text_topics,topic_5,0.038212697128993126
Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,l_text_topics,topic_3,0.1784270117266478
Course1_W6-S1-L1_Introduction_0-41,l_text_topics,topic_2,0.006166599272139101
Course1_W3-S1-L3_Introduction_to_the_Parsing_Problem_Part_2_4-20,l_text_topics,topic_13,0.8326930853214719
Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,l_text_topics,topic_2,0.9604731095835018
Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,l_text_topics,topic_14,0.9988879902951882
Course2_W7-S2-L5_TF-IDF_Weighting_3-42,l_text_topics,topic_11,0.7758794985847149
Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,l_text_topics,topic_8,0.7492923574605742
Course2_W4-S2-L1_Introduction_to_Information_Extraction_9-18,l_text_topics,topic_6,0.999090173877881
Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,l_text_topics,topic_14,0.05913869793772747
Course2_W2-S2-L2_The_Noisy_Channel_Model_of_Spelling_19-30,l_text_topics,topic_9,0.3690861302062273
Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,l_text_topics,topic_2,0.5810756166599272
Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,l_text_topics,topic_8,0.7844723008491712
Course3_W11-S1-L1_-_Sentiment_Analysis_-_17_slides_08-49,l_text_topics,topic_0,0.4810958350181966
Course3_W4-S1-L2_-_Parsing_-_22_slides_17-38,l_text_topics,topic_4,0.586635665183987
Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,l_text_topics,topic_5,0.6093813182369592
Course3_W7-S1-L6_-_Information_Extraction_-_10_slides_05-37,l_text_topics,topic_4,0.219268095430651
Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,l_text_topics,topic_14,0.997573797007683
Course3_W7-S1-L1_-_Noisy_Channel_Model_-_8_slides_08-33,l_text_topics,topic_2,0.09674484431864132
Course2_W1-S2-L3_Word_Tokenization_14-26,l_text_topics,topic_0,0.688131823695916
Course3_W11-S1-L2_-_Sentiment_Lexicons_-_12_slides_07-53,l_text_topics,topic_2,0.12767893247068338
Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,l_text_topics,topic_12,0.07591993530125354
Course3_W9-S1-L3_-_Summarization_Techniques_2-3_-_27_slides_20-34,l_text_topics,topic_3,0.22240194096239385
Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,l_text_topics,topic_8,0.3326930853214719
Course1_W10-S1-L5_GLMs_for_Tagging_Part_3_7-06,l_text_topics,topic_10,0.5177921552769915
Course3_W11-S1-L3_-_Semantics_-_15_slides_07-24,l_text_topics,topic_2,0.7406995551961181
Course2_W8-S2-L1_What_is_Question_Answering_7-28,l_text_topics,topic_6,0.1827739587545491
Course3_W5-S1-L3_-_Prepositional_phrase_attachment_2-3_-_20_slides_17-22,l_text_topics,topic_12,0.44450060655074813
Course1_W3-S1-L1_Introduction_0-28,l_text_topics,topic_11,0.1661949049737161
Course3_W10-S1-L6_-_Information_Retrieval_Toolkits_-_8_slides_02-38,l_text_topics,topic_1,0.5743024666397089
Course3_W9-S1-L5_-_Summarization_Evaluation_-_24_slides_25-49,l_text_topics,topic_8,0.05246663970885565
Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,l_text_topics,topic_6,0.020926000808734333
Course2_W3-S1-L5_Naive_Bayes-_Relationship_to_Language_Modeling_4-35,l_text_topics,topic_14,0.12767893247068338
Course3_W9-S1-L4_-_Summarization_Techniques_3-3_-_17_slides_10-23,l_text_topics,topic_6,0.6685200161746867
Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37,l_text_topics,topic_2,0.4106348564496563
Course1_W8-S1-L5_Parameters_in_Log-linear_Models_3-59,l_text_topics,topic_12,0.1614435907804286
Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,l_text_topics,topic_5,0.07834613829357058
Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,l_text_topics,topic_5,0.01395066720582289
Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,l_text_topics,topic_7,0.7233117670845127
Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,l_text_topics,topic_8,0.18712090578245044
Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,l_text_topics,topic_8,0.5313384553174283
Course1_W5-S1-L6_Introduction_to_Statistical_MT_12-31,l_text_topics,topic_14,0.4932268499797817
Course3_W9-S1-L6_-_Sentence_Simplification_-_8_slides_05-30,l_text_topics,topic_13,0.3736352608168217
Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,l_text_topics,topic_8,0.01536595228467448
Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,l_text_topics,topic_5,0.28133845531742824
Course2_W2-S1-L6_Interpolation_10-25,l_text_topics,topic_8,0.22391831783259197
Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,l_text_topics,topic_5,0.10382126971289932
Course1_W9-S2-L2_Recap_of_History-based_Models_7-11,l_text_topics,topic_3,0.5691467852810352
Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37,l_text_topics,topic_10,0.8941568944601699
Course1_W9-S2-L1_Introduction_0-30,l_text_topics,topic_3,0.24292357460574202
Course2_W7-S2-L4_Inverse_Document_Frequency_Weighting_10-16,l_text_topics,topic_14,0.3146987464617873
Course1_W3-S1-L3_Introduction_to_the_Parsing_Problem_Part_2_4-20,l_text_topics,topic_5,0.9993934492519208
Course1_W4-S2-L3_Lexicalized_PCFGs-_Basic_Definitions_12-40,l_text_topics,topic_13,0.21006874241811563
Course3_W8-S1-L4_-_Question_Answering_Systems_1-2_-_14_slides_14-23,l_text_topics,topic_4,0.7942782046097857
Course1_W5-S1-L1_Opening_Comments_0-25,l_text_topics,topic_3,0.2016781237363526
Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,l_text_topics,topic_5,0.6437525272947837
Course1_W5-S1-L4_Classical_Approaches_to_MT_Part_1_8-02,l_text_topics,topic_8,0.4048726243429034
Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,l_text_topics,topic_6,0.07490901738778813
Course1_W5-S2-L9_Summary_1-48,l_text_topics,topic_6,0.710877476748888
Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,l_text_topics,topic_11,0.49059846340477153
Course3_W11-S1-L8_-_Semantic_Parsing_-_24_slides_09-30,l_text_topics,topic_4,0.15305297209866559
Course2_W2-S2-L4_State_of_the_Art_Systems_7-10,l_text_topics,topic_9,0.2798220784472301
Course3_W11-S1-L7_-_Inference_-_9_slides_06-45,l_text_topics,topic_6,0.7329154872624343
Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,l_text_topics,topic_7,0.058329963606955124
Course3_W9-S1-L3_-_Summarization_Techniques_2-3_-_27_slides_20-34,l_text_topics,topic_2,0.5180954306510311
Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,l_text_topics,topic_11,0.14284270117266476
Course3_W1-S1-L1_-_Introduction_-_11_slides_08-39,l_text_topics,topic_9,0.00919935301253538
Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,l_text_topics,topic_8,0.01597250303275374
Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,l_text_topics,topic_3,0.03416902547513141
Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,l_text_topics,topic_13,0.9805903760614638
Course2_W3-S1-L9_Practical_Issues_in_Text_Classification_5-56,l_text_topics,topic_8,0.07025879498584715
Course1_W5-S2-L3_IBM_Model_1_Part_2_9-01,l_text_topics,topic_3,0.017387788111605337
Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,l_text_topics,topic_12,0.20258794985847148
Course3_W5-S1-L5_-_Statistical_Parsing_-_29_slides_12-52,l_text_topics,topic_4,0.28265264860493333
Course3_W6-S1-L4_-_Language_Modeling_1-3_contd_-__5_slides_03-05,l_text_topics,topic_8,0.3804084108370401
Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,l_text_topics,topic_3,0.19773554387383743
Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,l_text_topics,topic_2,0.20996765062676911
Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,l_text_topics,topic_3,0.00495349777598059
Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,l_text_topics,topic_5,0.2800242620299232
Course3_W6-S1-L4_-_Language_Modeling_1-3_contd_-__5_slides_03-05,l_text_topics,topic_3,0.14506672058228873
Course1_W3-S1-L9_A_Simple_Grammar_for_English_Part_4_2-20,l_text_topics,topic_14,0.9472300849171048
Course2_W7-S2-L7_Calculating_TF-IDF_Cosine_Scores_12-47,l_text_topics,topic_11,0.7912454508693894
Course1_W8-S1-L3_Independence_Assumptions_in_Log-linear_Taggers_8-32,l_text_topics,topic_3,0.06439547108774768
Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,l_text_topics,topic_0,0.9753336029114437
Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,l_text_topics,topic_2,0.9985847149211484
Course1_W5-S2-L4_IBM_Model_2_11-27,l_text_topics,topic_3,0.07086534573392642
Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00,l_text_topics,topic_5,0.3700970481196927
Course3_W1-S1-L6_-_Background_-_11_slides_16-55,l_text_topics,topic_6,0.06864132632430246
Course1_W2-S1-L8_Summary_1-50,l_text_topics,topic_8,0.4356045289122524
Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,l_text_topics,topic_12,0.30337646583097455
Course1_W1-S2-L5_Trigram_Language_Models_9-40,l_text_topics,topic_8,0.17458552365547916
Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,l_text_topics,topic_5,0.9980792559644158
Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,l_text_topics,topic_8,0.6140315406389002
Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,l_text_topics,topic_2,0.2235139506672058
Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28,l_text_topics,topic_14,0.9980792559644158
Course2_W7-S2-L7_Calculating_TF-IDF_Cosine_Scores_12-47,l_text_topics,topic_8,0.0756166599272139
Course1_W8-S2-L3_Representing_Trees_as_Decision_Sequences_Part_1_7-23,l_text_topics,topic_5,0.9978770723817227
Course1_W1-S2-L1_Introduction_to_the_Language_Modeling_Problem_Part_1_6-17,l_text_topics,topic_12,0.4599676506267691
Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,l_text_topics,topic_3,0.5250707642539426
Course2_W1-S3-L5_Minimum_Edit_Distance_in_Computational_Biology_9-29,l_text_topics,topic_3,0.026890416498180348
Course3_W3-S1-L4_-_Dimensionality_Reduction_-_38_slides_23-50,l_text_topics,topic_11,0.2748685806712495
Course1_W3-S1-L9_A_Simple_Grammar_for_English_Part_4_2-20,l_text_topics,topic_12,0.9986858067124951
Course3_W8-S1-L3_-_System_Architecture_-_9_slides_08-03,l_text_topics,topic_6,0.1509300444803882
Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,l_text_topics,topic_3,0.2527294783663567
Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,l_text_topics,topic_0,0.11150424585523656
Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,l_text_topics,topic_0,0.18145976546704407
Course1_W8-S1-L8_Summary_2-45,l_text_topics,topic_10,0.05913869793772747
Course2_W4-S2-L2_Evaluation_of_Named_Entity_Recognition_6-34,l_text_topics,topic_9,0.36352608168216743
Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,l_text_topics,topic_12,0.4428831378892034
Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,l_text_topics,topic_6,0.7553578649413668
Course1_W9-S2-L2_Recap_of_History-based_Models_7-11,l_text_topics,topic_13,0.9981803477557623
Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,l_text_topics,topic_4,0.1826728669632026
Course1_W8-S2-L1_Introduction_0-47,l_text_topics,topic_5,0.11979377274565307
Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,l_text_topics,topic_4,0.10553983016579055
Course3_W1-S1-L6_-_Background_-_11_slides_16-55,l_text_topics,topic_2,0.0696522442377679
Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,l_text_topics,topic_4,0.4086130206227255
Course2_W2-S1-L3_Evaluation_and_Perplexity_11-09,l_text_topics,topic_3,0.5927011726647796
Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,l_text_topics,topic_0,0.3557420137484837
Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,l_text_topics,topic_13,0.9564294379296401
Course2_W2-S1-L2_Estimating_N-gram_Probabilities_9-38,l_text_topics,topic_2,0.19237767893247065
Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,l_text_topics,topic_2,0.04872624342903356
Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,l_text_topics,topic_10,0.018499797816417304
Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,l_text_topics,topic_3,0.5624747270521634
Course1_W8-S2-L4_Representing_Trees_as_Decision_Sequences_Part_2_10-20,l_text_topics,topic_9,0.6179741205014153
Course1_W10-S1-L5_GLMs_for_Tagging_Part_3_7-06,l_text_topics,topic_3,0.4760412454508694
Course1_W9-S1-L6_Clusters_in_NE_Recognition_Part_1_11-33,l_text_topics,topic_5,0.83420946219167
Course1_W4-S1-L1_Weaknesses_of_PCFGs_14-59,l_text_topics,topic_3,0.997573797007683
Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,l_text_topics,topic_3,0.9177112818439143
Course3_W9-S1-L1_-_Summarization_-_16_slides_11-50,l_text_topics,topic_6,0.1040234532955924
Course2_W7-S1-L2_Term-Document_Incidence_Matrices_8-59,l_text_topics,topic_8,0.08734330772341285
Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,l_text_topics,topic_3,0.9630004043671655
Course3_W3-S1-L2_-_Thesaurus-based_Word_Similarity_Methods_-_11_slides_07-52,l_text_topics,topic_0,0.0082895268904165
Course3_W9-S1-L2_-_Summarization_Techniques_1-3_-_26_slides_19-49,l_text_topics,topic_3,0.9915082895268905
Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,l_text_topics,topic_5,0.09543065103113628
Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,l_text_topics,topic_2,0.8591791346542662
Course1_W10-S2-L7_Summary_2-50,l_text_topics,topic_3,0.07682976142337243
Course1_W8-S1-L3_Independence_Assumptions_in_Log-linear_Taggers_8-32,l_text_topics,topic_2,0.4333805095026284
Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,l_text_topics,topic_4,0.002628386575010109
Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28,l_text_topics,topic_9,0.8434088152042055
Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,l_text_topics,topic_3,0.3082288718156086
Course1_W1-S3-L5_Summary_2-31,l_text_topics,topic_5,0.2774969672462596
Course2_W3-S1-L7_Precision_Recall_and_the_F_measure_16-16,l_text_topics,topic_12,0.2023857662757784
Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,l_text_topics,topic_14,0.005964415689446015
Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,l_text_topics,topic_13,0.14375252729478366
Course3_W9-S1-L4_-_Summarization_Techniques_3-3_-_17_slides_10-23,l_text_topics,topic_3,0.05711686211079661
Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,l_text_topics,topic_6,0.9994945410432674
Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,l_text_topics,topic_14,0.9997978164173069
Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,l_text_topics,topic_6,0.043873837444399516
Course2_W6-S1-L3_CKY_Parsing_23-25,l_text_topics,topic_8,0.7996360695511525
Course2_W6-S2-L5_Latent_Variable_PCFGs_12-07,l_text_topics,topic_13,0.0578245046502224
Course2_W8-S3-L4_Summarizing_Multiple_Documents,l_text_topics,topic_6,0.02486858067124949
Course2_W1-S1-L1_Course_Introduction_14-11,l_text_topics,topic_12,0.023655479175090987
Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,l_text_topics,topic_8,0.8640315406389001
Course3_W5-S1-L6_-_Lexicalized_Parsing_-_12_slides_09-06,l_text_topics,topic_2,0.10422563687828548
Course2_W2-S1-L1_Introduction_to_N-grams_8-41,l_text_topics,topic_8,0.08774767488879903
Course2_W8-S2-L5_Advanced-_Answering_Complex_Questions_4-52,l_text_topics,topic_6,0.3880913869793773
Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,l_text_topics,topic_5,0.06570966437525273
Course1_W7-S1-L1_Introduction_0-47,l_text_topics,topic_3,0.4496562879094218
Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,l_text_topics,topic_4,0.12424181156490093
Course1_W7-S1-L7_Parameter_Estimation_in_Log-linear_Models_Part_1_12-44,l_text_topics,topic_3,0.035988677719369186
Course1_W9-S2-L2_Recap_of_History-based_Models_7-11,l_text_topics,topic_5,0.21876263647391833
Course1_W3-S1-L7_A_Simple_Grammar_for_English_Part_2_5-30,l_text_topics,topic_5,0.5228467448443187
Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,l_text_topics,topic_3,0.9744237767893247
Course2_W7-S1-L4_Query_Processing_with_the_Inverted_Index_6-43,l_text_topics,topic_11,0.25070764253942585
Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,l_text_topics,topic_8,0.29630004043671654
Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,l_text_topics,topic_4,0.6555802668823293
Course3_W2-S1-L3_-_Text_Similarity-_Introduction_-_8_slides_07-27,l_text_topics,topic_0,0.7466639708855641
Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,l_text_topics,topic_11,0.025576223210675295
Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,l_text_topics,topic_8,0.17114840274969673
Course2_W6-S3-L3_Dependencies_Encode_Relational_Structure_7-20,l_text_topics,topic_5,0.3924383340072786
Course1_W1-S2-L4_Markov_Processes_Part_2_6-28,l_text_topics,topic_3,0.7386777193691872
Course3_W9-S1-L6_-_Sentence_Simplification_-_8_slides_05-30,l_text_topics,topic_6,0.9974727052163364
Course1_W3-S2-L3_Basics_of_PCFGs_Part_2_8-26,l_text_topics,topic_13,0.46492114840274973
Course2_W7-S2-L5_TF-IDF_Weighting_3-42,l_text_topics,topic_8,0.32996360695511523
Course1_W8-S1-L2_Recap_of_the_Tagging_Problem_3-15,l_text_topics,topic_3,0.03993125758188436
